ditolak,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0
ditolak,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1
ditolak,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1
ditolak,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0
ditolak,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
ditolak,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0
ditolak,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0
ditolak,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0
ditolak,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
ditolak,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
diterima,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1
diterima,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0
ditolak,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
ditolak,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1
ditolak,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1
ditolak,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1
ditolak,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
diterima,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0
diterima,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
diterima,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0
diterima,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1
diterima,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0
diterima,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1
diterima,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1
ditolak,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
ditolak,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0
ditolak,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1
diterima,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0
diterima,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1
ditolak,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1
diterima,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1
diterima,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
ditolak,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1
ditolak,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1
diterima,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1
ditolak,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1
ditolak,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1
ditolak,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1
diterima,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
ditolak,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
ditolak,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1
ditolak,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1
ditolak,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1
ditolak,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0
ditolak,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1
diterima,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1
ditolak,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
ditolak,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1
diterima,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1
ditolak,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1
diterima,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1
diterima,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1
diterima,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0
